 +9.12000000e-01 +8.29060131e-01 2.6839e-03 
 +9.14000000e-01 +8.32699216e-01 2.6968e-03 
 +9.16000000e-01 +8.36346219e-01 2.7098e-03 
 +9.18000000e-01 +8.40001139e-01 2.7229e-03 
 +9.20000000e-01 +8.43663975e-01 2.7360e-03 
 +9.22000000e-01 +8.47334727e-01 2.7493e-03 
 +9.24000000e-01 +8.51013394e-01 2.7626e-03 
 +9.26000000e-01 +8.54699975e-01 2.7760e-03 
 +9.28000000e-01 +8.58394468e-01 2.7895e-03 
 +9.30000000e-01 +8.62096875e-01 2.8031e-03 
